ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
413.9,37.95,583.7,32.05,544.25,33.2,268.6,581.45,1301.55,297.65,1628.35,40.8,390.3,1267.95,477.7,224.6,1043.9,743.35,2744.6,236.65,12.95,9815.65,184.95,736.0,262.5,44.55,874.55,355.15,264.9,2773.25,92.05,133.0,138.95,364.55,221.3,35.8,626.9,139.65,120.6,1261.55,1120.25,83.6,295.2,498.55,5696.6
434.8,36.7,588.2,32.7,537.3,32.85,268.4,577.9,1298.7,304.6,1606.15,40.55,389.0,1346.75,464.3,226.2,1000.9,801.6,2703.5,242.8,12.85,10599.2,180.0,717.0,248.9,43.6,874.4,348.45,270.5,2813.0,92.65,128.05,141.05,353.75,220.75,35.3,593.4,137.95,117.15,1242.6,1112.75,83.8,295.55,505.1,5627.95
424.95,36.95,585.8,32.45,534.15,32.4,261.6,571.2,1238.0,302.8,1566.35,42.0,361.35,1454.5,453.25,233.0,962.9,785.85,2631.55,236.95,13.25,10077.0,183.6,721.85,258.7,44.0,857.6,322.85,276.2,2877.4,92.1,130.6,143.2,337.95,217.95,32.0,605.55,135.25,116.7,1236.75,1166.5,82.35,302.35,531.5,5413.8
419.15,35.0,603.05,32.9,536.1,32.0,260.45,571.85,1212.9,302.45,1556.85,41.2,364.0,1536.45,448.7,231.45,925.85,762.85,2577.8,224.5,12.8,9270.85,182.4,685.65,250.9,39.95,850.75,308.05,282.3,2722.1,92.4,127.8,138.85,310.95,204.85,36.0,578.65,129.0,112.2,1214.55,1136.25,81.5,295.75,538.65,4980.7
419.8,34.05,610.3,32.4,526.2,32.2,247.35,526.1,1133.15,301.1,1432.3,41.7,356.25,1659.4,433.1,212.95,908.25,706.45,2480.9,209.25,12.75,8529.2,171.75,630.8,248.9,41.65,855.85,283.8,274.75,2755.6,93.3,117.6,136.0,298.4,197.3,38.45,532.4,131.8,114.4,1218.25,1139.95,83.15,294.3,529.7,4582.25
418.95,34.4,606.95,32.6,524.95,32.2,239.8,505.5,1146.1,305.05,1388.35,43.15,367.05,1526.65,445.4,222.1,906.45,682.15,2466.2,219.9,12.75,7846.9,172.05,580.7,248.95,42.0,875.25,280.0,261.25,2793.65,92.4,109.3,139.65,300.05,201.0,39.45,544.55,121.65,116.0,1200.8,1125.7,81.45,302.25,503.5,4215.7
415.0,33.85,598.9,32.0,521.85,32.9,222.65,521.2,1097.6,302.35,1380.0,43.65,371.7,1558.0,459.35,226.45,854.65,680.2,2503.65,217.55,12.9,7250.05,172.55,582.2,253.9,42.3,877.15,283.75,263.7,2799.55,92.65,100.6,133.15,314.85,202.75,38.35,501.0,124.55,115.95,1211.45,1096.0,81.75,300.15,502.45,3995.6
415.0,33.45,592.15,30.7,522.2,32.65,209.35,530.15,1034.7,301.85,1316.15,42.45,377.9,1371.05,475.1,225.7,896.0,686.0,2529.1,215.45,12.95,7603.55,169.6,575.7,264.5,41.45,862.45,282.25,263.8,2789.65,94.9,103.8,110.5,337.75,203.45,37.55,493.95,122.7,116.1,1225.65,1041.75,80.5,298.7,533.7,4095.95
415.3,32.55,619.6,30.55,520.55,35.65,204.95,505.95,954.45,301.35,1375.7,39.7,377.3,1424.05,448.05,232.1,853.25,682.75,2545.0,206.15,13.1,7371.4,167.8,530.95,262.95,42.0,847.6,280.2,285.0,2763.1,93.85,106.75,99.4,336.95,201.2,37.15,472.95,125.7,111.95,1236.15,1080.7,75.2,300.65,519.4,4087.95
408.5,31.1,617.2,32.0,479.1,33.95,196.4,508.95,953.95,300.65,1286.4,39.7,376.75,1530.55,456.9,230.95,814.25,701.85,2428.7,202.7,13.6,7172.35,159.55,513.6,267.2,42.45,848.75,293.55,293.75,2750.65,92.5,106.15,110.5,332.05,200.7,38.0,436.3,127.45,109.2,1233.15,1109.4,70.75,301.95,468.1,3760.95
413.3,33.6,632.4,32.0,469.3,33.75,197.25,520.7,1006.95,299.3,1384.25,40.25,363.75,1701.65,460.65,249.25,879.4,712.65,2498.15,218.95,13.2,7742.9,170.2,554.7,268.7,42.2,842.15,308.45,283.2,2751.35,93.0,110.75,110.75,357.95,215.1,39.8,430.45,133.95,115.5,1245.5,1130.7,76.0,305.95,495.5,3995.35
412.3,34.95,615.25,30.9,443.1,34.45,190.65,510.15,968.35,292.65,1307.5,39.8,340.95,1604.6,460.15,245.5,905.3,705.55,2475.15,229.2,11.95,7988.25,166.65,574.95,262.25,43.05,844.4,283.8,286.3,2754.3,93.0,108.5,116.45,345.65,206.7,39.8,397.15,129.2,111.35,1262.65,1194.55,73.15,305.5,525.85,3675.75
407.0,34.5,620.5,30.1,403.2,33.6,175.4,505.45,890.9,327.7,1291.3,37.95,354.75,1568.65,472.35,245.15,926.3,709.05,2398.0,235.5,11.95,8121.65,160.55,569.2,258.2,43.0,847.1,269.0,305.0,2754.2,93.4,109.65,117.7,345.05,206.45,40.8,369.2,127.7,108.1,1256.5,1154.3,69.95,309.3,499.0,3381.7
407.2,35.85,608.55,30.05,402.15,32.8,154.6,505.45,784.0,338.6,1136.45,36.45,327.85,1474.3,479.35,251.2,955.2,707.5,2186.8,220.25,11.8,7883.3,148.9,527.95,258.0,42.8,836.2,267.35,305.9,2731.55,93.95,107.8,115.75,329.15,195.75,39.85,324.9,126.35,102.0,1262.55,1243.0,68.2,305.15,482.2,2975.9
388.85,36.25,617.15,29.9,373.25,33.45,162.85,495.85,776.05,329.05,1206.45,34.55,321.85,1297.4,460.85,246.2,874.9,721.0,2185.95,223.0,11.85,7648.9,137.85,525.7,256.3,43.2,853.25,266.8,322.3,2794.55,93.95,108.35,109.35,328.0,196.6,39.95,360.0,127.35,103.05,1272.7,1491.6,70.0,312.4,503.95,2639.85
391.4,36.05,607.8,28.9,374.75,35.7,168.8,533.3,841.2,324.25,1289.2,35.95,311.4,1156.4,455.75,250.8,891.2,732.35,2409.95,211.45,11.9,8179.55,138.65,549.15,259.5,43.3,841.0,270.0,347.6,2747.6,92.2,110.5,102.2,337.2,203.1,39.65,403.2,130.9,105.4,1240.15,1655.5,69.8,316.55,486.4,2943.3
394.95,35.7,607.5,28.55,390.1,35.0,161.45,578.6,819.55,341.0,1336.65,36.95,274.25,1274.15,449.0,259.85,880.0,805.1,2536.5,215.8,11.85,8566.0,135.45,564.4,266.7,43.0,838.0,298.75,349.5,2790.45,93.9,108.7,105.75,335.35,201.4,40.1,451.6,141.2,107.15,1227.85,1668.6,68.95,307.65,486.9,3268.35
393.1,34.6,605.8,30.8,383.95,34.15,156.2,590.4,826.75,337.25,1324.65,38.0,241.35,1361.05,437.55,260.45,886.1,779.55,2392.95,210.1,11.95,7597.8,131.8,520.35,271.15,43.0,842.75,281.5,336.1,2790.45,92.5,102.25,111.2,324.0,198.4,39.9,461.1,144.5,106.2,1267.95,1648.2,65.6,308.6,476.4,2878.1
395.15,36.15,581.4,31.6,389.1,34.3,158.95,589.8,820.05,339.55,1381.15,38.0,242.0,1278.9,424.95,261.4,876.45,761.15,2456.05,219.0,11.8,7876.0,129.25,529.1,273.35,43.0,838.45,272.8,338.45,2806.6,93.05,100.45,114.65,328.35,197.15,39.3,449.15,144.85,104.6,1270.55,1694.75,65.5,315.55,438.65,2945.3
391.6,35.8,598.75,30.55,396.1,33.9,161.9,590.15,824.35,334.3,1303.95,37.85,227.3,1271.45,441.75,262.65,870.0,743.05,2415.9,215.25,11.7,7760.95,133.1,533.0,275.35,43.1,820.75,261.8,333.25,2852.95,93.5,104.95,113.65,325.25,197.65,40.1,431.5,143.8,104.2,1309.35,1672.55,62.5,326.55,430.9,2854.9
388.25,35.15,591.6,30.5,380.45,33.75,159.7,593.8,792.3,329.95,1279.45,38.15,227.15,1208.2,448.65,265.8,873.1,729.4,2290.95,204.25,11.8,7060.95,132.65,533.25,274.4,43.0,830.35,230.4,341.7,2948.6,93.0,103.85,108.3,316.75,189.5,39.25,398.4,138.05,102.65,1320.25,1669.35,60.45,326.85,429.3,2540.4
378.1,35.25,571.0,30.7,376.8,33.75,157.55,570.15,775.6,333.8,1264.5,37.9,220.1,1093.85,461.05,262.1,810.5,737.0,2278.15,208.25,11.4,6860.9,133.6,559.45,278.6,43.0,804.3,204.5,340.7,2945.65,91.75,104.9,105.5,315.9,187.1,38.35,357.05,129.1,100.25,1296.65,1664.1,61.1,327.2,437.95,2427.1
373.1,35.45,594.9,29.35,386.65,33.3,153.9,540.15,789.6,338.45,1244.6,38.45,220.5,994.8,460.4,257.1,821.4,748.75,2323.4,209.25,11.35,6939.3,136.7,580.45,275.2,43.0,795.55,215.15,342.95,2893.85,91.35,104.45,98.05,319.5,188.6,39.15,354.2,130.3,101.9,1335.45,1641.65,59.6,338.2,427.75,2460.15
377.3,35.35,600.05,30.0,363.85,33.4,160.2,515.9,796.95,343.9,1372.85,38.15,220.9,1001.1,471.75,256.25,822.5,746.85,2328.6,207.95,11.25,6863.9,143.2,625.8,271.7,43.0,810.35,212.95,346.75,2788.1,90.05,105.85,96.3,317.4,188.25,37.75,385.85,133.0,102.2,1353.25,1643.2,59.85,340.45,444.45,2440.8
373.85,37.25,576.95,29.45,350.0,34.0,171.35,512.0,790.1,342.95,1330.3,37.1,237.65,1018.5,461.35,258.05,824.95,740.6,2317.2,209.7,11.2,6962.85,152.55,618.55,267.95,43.0,830.25,212.9,329.3,2903.2,89.7,113.85,94.9,318.85,190.15,36.65,400.6,133.95,105.1,1341.25,1677.95,62.6,338.15,438.9,2350.1
371.0,36.75,574.3,29.55,313.5,34.8,191.95,510.7,770.75,344.4,1323.3,37.0,232.7,974.2,465.45,256.05,819.35,741.6,2354.8,210.05,11.15,6897.85,155.8,604.7,265.9,43.25,833.95,209.85,337.45,2777.1,88.15,115.85,103.2,310.1,184.3,37.9,409.4,130.75,111.45,1325.0,1647.85,62.8,343.1,450.8,2068.1
366.5,37.05,582.65,28.5,292.35,35.5,182.1,501.85,805.65,347.15,1330.55,37.0,232.4,984.9,477.65,255.75,819.6,746.85,2246.6,210.1,11.1,6456.35,153.5,619.05,266.55,43.05,820.65,205.45,350.0,2809.95,85.7,114.8,106.15,315.6,185.3,36.7,454.15,130.8,113.5,1320.45,1687.55,59.7,333.5,439.95,1999.65
358.45,36.15,544.15,29.0,244.3,35.15,186.0,499.05,769.0,360.0,1305.5,36.15,226.45,1097.7,486.15,248.85,830.25,742.0,2220.85,205.6,10.9,5939.0,153.05,628.45,276.8,43.05,831.2,200.55,344.05,2836.35,83.95,114.85,105.55,312.45,182.8,36.95,442.05,130.2,114.4,1339.95,1779.3,59.85,338.25,440.1,1787.1
397.0,35.0,462.65,29.4,195.45,36.0,189.15,499.65,682.05,353.9,1231.9,37.5,221.05,1229.45,501.9,233.75,823.85,727.6,2203.55,208.95,11.0,6016.35,153.3,643.1,277.5,43.0,825.05,187.3,330.6,2860.65,84.1,114.75,104.4,314.75,180.4,37.75,430.25,128.9,115.45,1327.45,1845.95,60.05,333.65,430.1,1830.05
428.25,35.35,514.5,28.7,177.95,34.2,211.85,501.75,697.2,358.3,1247.95,34.55,231.0,1122.15,486.4,242.1,806.6,712.35,2221.15,206.65,11.1,6047.3,149.8,624.95,274.05,43.1,842.2,196.05,323.05,2879.2,86.1,117.35,101.8,312.75,180.6,37.35,442.15,129.75,118.25,1313.75,1867.6,63.0,339.7,427.6,1817.05
421.95,35.1,540.6,30.0,189.45,34.0,229.55,509.9,680.5,358.1,1247.4,33.55,257.7,1256.85,473.0,233.6,828.65,711.85,2236.25,207.7,11.15,6039.15,153.4,654.55,273.55,43.15,851.85,219.6,324.05,2855.4,84.75,121.85,102.5,312.8,184.3,36.85,436.65,121.6,114.45,1298.05,1803.65,66.3,324.65,449.35,1812.6
424.1,34.95,529.2,29.8,174.15,33.55,240.4,549.55,697.35,350.95,1266.15,33.3,288.65,1391.9,483.3,230.25,865.4,712.6,2503.0,207.65,11.1,5978.35,151.05,671.8,281.7,43.0,854.15,210.8,327.25,2837.6,85.35,123.1,101.2,316.45,187.8,35.6,416.75,118.75,113.9,1292.9,1980.8,68.0,320.1,446.5,1610.7
428.3,35.45,535.45,30.0,164.85,33.45,240.35,584.2,705.55,346.25,1322.55,36.0,290.65,1493.3,541.3,224.65,876.0,726.55,2572.3,209.75,11.5,5891.35,151.1,670.5,286.05,43.0,852.25,214.15,337.3,2807.1,85.3,124.45,102.05,339.45,192.5,35.05,427.25,122.9,116.0,1296.4,1898.55,69.05,318.7,450.95,1671.4
420.6,35.3,523.65,30.5,158.4,32.6,229.6,598.4,721.25,341.4,1355.5,38.9,283.3,1475.75,543.65,223.8,897.55,726.15,2548.65,210.45,11.55,6266.95,152.4,739.15,285.85,43.0,855.45,229.3,340.7,2810.3,87.6,127.65,102.45,343.8,198.6,33.95,437.3,122.8,116.55,1263.25,1776.6,71.55,328.15,446.55,1722.15
426.15,36.1,541.5,29.45,155.0,32.1,205.4,620.25,773.0,346.5,1393.45,40.9,268.4,1439.4,478.45,230.3,924.0,723.15,2578.8,211.4,11.45,6998.75,150.7,725.6,289.25,43.15,858.35,248.9,344.6,2796.8,86.0,128.4,108.45,343.9,203.8,34.35,443.6,124.3,122.2,1263.85,1762.15,73.95,324.75,450.0,1867.85
426.25,35.6,560.9,29.25,150.4,31.8,181.05,607.15,777.0,346.9,1334.65,38.35,261.6,1394.8,496.35,229.25,938.35,716.8,2490.35,208.5,11.5,6993.65,145.0,695.65,291.95,43.0,858.8,219.05,356.05,2821.25,85.95,124.35,111.5,339.2,199.3,34.65,436.15,122.35,119.25,1255.4,1747.4,69.75,323.55,470.5,1756.7
422.35,35.15,538.75,29.25,149.9,31.75,182.9,619.95,791.5,355.95,1329.65,37.45,248.2,1412.0,525.35,244.5,946.6,734.7,2554.85,207.0,11.5,7534.2,150.45,696.5,281.25,43.0,848.5,212.7,353.5,2861.85,85.0,125.15,109.9,337.45,202.05,33.55,450.8,118.85,133.6,1243.7,1771.4,70.7,323.5,473.25,1889.85
418.55,35.4,529.95,29.9,140.65,31.25,195.35,612.8,765.0,358.75,1274.5,38.15,236.6,1335.95,544.7,247.05,926.3,748.9,2564.9,231.65,11.1,8001.95,149.95,665.1,283.7,37.75,861.05,210.1,357.9,2892.1,85.05,126.65,105.3,339.2,205.8,32.3,467.7,119.15,130.3,1220.65,1793.0,70.75,333.45,478.05,2061.85
419.9,35.45,464.9,29.95,126.6,31.6,195.3,613.0,735.95,366.45,1277.1,36.6,240.3,1339.05,530.7,244.6,933.7,762.8,2592.2,230.1,10.9,7971.65,148.9,667.95,288.45,37.75,848.6,212.55,362.4,2897.7,85.85,124.45,102.6,338.8,209.0,32.05,482.7,119.25,133.95,1235.45,1751.95,68.5,328.5,491.55,2296.2
416.6,35.6,468.2,29.05,113.95,31.6,207.7,602.15,742.4,359.65,1298.2,36.45,249.5,1337.65,513.2,239.5,935.8,788.45,2575.1,217.0,10.35,7836.6,149.25,688.25,277.5,32.1,846.35,215.3,354.2,2904.6,85.0,126.1,104.5,337.95,208.85,28.7,509.45,121.6,130.6,1240.55,1743.15,69.25,321.45,502.9,2428.75
415.35,35.9,505.35,28.5,117.6,31.45,215.2,591.6,748.9,355.25,1294.95,37.0,252.4,1406.3,515.25,240.35,927.95,791.9,2611.3,212.95,9.15,7906.9,152.75,707.6,268.2,27.3,850.7,215.75,355.3,2908.4,85.5,129.25,99.15,340.85,220.2,24.1,569.25,128.85,133.15,1289.2,1793.7,69.0,325.05,512.6,2442.5
413.2,35.45,531.05,29.4,113.9,31.1,216.85,589.0,773.55,357.6,1303.45,37.35,261.25,1459.6,509.35,245.25,947.2,823.0,2605.05,214.15,9.75,7935.05,153.2,699.5,274.4,32.15,860.85,214.95,366.4,2928.65,86.1,129.55,98.3,341.2,223.0,25.7,527.45,134.5,132.65,1300.4,1793.85,67.9,351.5,525.55,2395.15
405.85,32.7,544.9,29.4,116.65,30.8,214.35,586.15,775.6,353.9,1279.35,37.5,260.05,1455.8,503.6,244.35,943.95,867.6,2536.55,210.6,10.25,7764.2,150.85,688.25,276.25,35.75,875.4,217.1,366.65,2916.25,84.0,130.8,106.4,339.4,218.2,26.7,489.0,137.25,129.15,1315.25,1765.85,67.8,343.75,517.6,2376.45
408.0,32.85,498.45,29.3,120.05,31.2,218.5,584.9,796.1,357.45,1258.05,36.9,264.0,1394.95,495.35,253.6,948.7,831.55,2499.3,210.2,10.0,7770.45,151.8,689.85,273.15,34.55,880.75,221.1,364.4,2951.9,83.05,128.85,103.7,338.5,217.75,25.85,491.7,138.05,125.75,1308.95,1794.85,66.85,361.25,519.8,2363.35
408.55,33.2,469.7,29.5,122.35,30.5,217.2,619.7,792.2,352.7,1265.25,36.95,263.55,1377.6,488.2,250.3,972.45,840.1,2533.4,209.45,10.05,7813.1,153.85,697.8,275.85,37.8,903.9,228.3,363.5,2996.8,83.4,130.9,89.45,337.35,220.7,24.75,503.1,133.65,128.3,1311.1,1784.85,68.95,351.95,512.95,2401.55
409.65,33.45,444.5,29.3,125.0,30.5,212.15,613.2,790.85,349.6,1263.05,36.5,261.25,1305.15,484.85,250.9,984.2,851.4,2484.6,209.3,9.65,8282.35,153.45,716.9,274.8,40.0,922.5,224.2,360.75,2911.85,84.55,127.9,95.6,331.45,223.15,26.1,501.9,131.4,127.15,1306.45,1772.8,67.6,379.35,517.65,2583.75
408.35,33.9,416.95,29.4,122.0,30.45,213.5,609.55,851.75,366.55,1256.25,36.5,261.55,1366.1,499.85,251.0,1008.6,856.5,2492.2,209.55,9.65,8390.65,155.1,723.7,276.35,40.0,954.05,228.95,357.3,2899.2,85.25,128.65,91.85,332.25,233.6,27.0,506.4,132.3,130.35,1313.75,1738.9,67.3,382.75,520.45,2807.55
405.85,33.9,410.25,30.8,128.1,31.35,216.1,603.95,881.65,362.3,1258.3,35.5,263.75,1364.25,504.1,251.65,1003.75,851.85,2533.65,207.55,9.75,8565.7,155.7,737.25,278.6,40.1,997.35,225.35,356.95,2939.4,85.1,128.75,92.65,331.35,231.35,27.0,543.7,134.45,128.95,1316.0,1659.4,71.7,372.55,530.35,2956.5
405.55,33.75,425.85,33.2,133.35,30.25,217.2,599.65,936.2,364.15,1408.55,35.0,265.5,1327.4,509.2,254.6,995.55,848.8,2511.4,213.85,9.95,8728.95,157.05,751.4,270.65,40.0,958.2,221.15,363.6,2907.55,85.95,128.05,93.2,330.3,237.2,28.55,605.95,135.1,127.35,1332.8,1670.4,71.65,371.7,543.0,2970.35
405.1,33.6,403.35,33.5,140.05,30.15,218.6,589.35,858.25,364.45,1314.7,35.25,263.85,1329.2,525.1,256.2,977.4,826.5,2573.2,212.9,9.85,8500.75,159.85,724.95,271.6,40.05,915.35,220.6,359.35,2907.4,85.75,133.0,94.1,329.15,225.3,28.05,574.15,130.6,123.45,1332.65,1646.1,69.6,370.7,543.5,2730.05
405.5,33.75,378.95,32.2,140.6,30.2,218.2,592.55,873.5,370.85,1329.8,34.65,263.75,1282.9,525.35,257.1,978.6,808.1,2655.65,215.0,10.0,8512.6,161.8,736.0,276.1,40.0,913.75,220.95,358.0,2897.85,84.5,143.65,97.65,345.0,230.5,27.95,563.25,130.2,124.75,1381.75,1683.8,69.85,374.1,544.65,2755.7
405.5,33.3,371.15,32.5,136.95,30.0,212.2,580.35,864.55,376.7,1283.5,34.75,264.55,1331.7,536.25,257.4,972.95,790.05,2806.95,214.7,9.75,8259.25,164.55,739.4,282.6,40.0,904.95,213.35,358.85,2879.55,81.6,154.5,97.05,337.75,236.6,28.5,558.45,129.15,123.35,1409.65,1690.3,69.95,372.95,540.4,2616.25
403.0,32.85,359.95,31.7,130.5,30.0,195.15,572.4,858.9,380.55,1271.25,34.75,263.55,1342.6,541.15,255.15,975.6,789.95,2759.85,210.6,9.65,8083.15,160.5,724.95,288.25,40.05,906.15,213.35,355.3,2942.9,82.15,152.65,98.8,331.15,227.8,28.7,550.1,126.1,121.8,1381.35,1654.55,68.4,374.85,548.2,2828.35
400.05,32.55,353.85,32.0,124.1,30.0,194.4,576.55,855.5,379.7,1252.35,34.7,275.75,1333.45,558.2,251.9,951.8,790.8,2823.65,211.85,9.65,8157.5,159.5,720.75,297.5,40.35,908.15,209.6,369.3,2978.5,82.1,152.3,99.0,334.5,227.05,29.35,528.7,126.7,120.95,1368.15,1657.9,67.25,377.4,544.9,2764.0
403.8,33.0,365.05,31.95,119.35,30.0,195.0,591.35,855.95,371.5,1289.1,35.75,283.1,1297.3,551.55,250.45,964.8,790.25,2881.75,211.1,9.5,8216.8,162.2,754.4,295.4,40.1,910.0,214.5,382.75,3084.8,82.05,148.45,98.3,333.75,228.5,28.65,537.8,126.9,121.95,1381.85,1681.05,67.95,371.75,543.7,2864.05
404.6,32.9,344.95,32.35,117.75,30.25,198.25,609.0,867.1,371.7,1321.9,35.5,304.2,1253.15,548.15,257.6,991.0,800.25,2889.5,212.8,9.65,8390.5,162.6,798.85,296.5,40.5,944.85,215.05,371.2,3091.05,82.05,147.7,98.5,342.25,230.05,30.4,537.95,126.35,121.35,1375.0,1586.95,66.9,368.05,540.95,2875.8
404.3,33.0,339.05,31.6,113.75,30.35,192.4,596.85,864.55,368.3,1305.85,34.85,287.3,1281.35,551.65,252.35,986.9,791.65,2837.7,211.5,9.4,8310.4,164.65,791.8,314.55,40.85,990.3,212.05,375.2,3033.95,82.6,141.05,100.1,340.8,227.4,30.8,540.05,123.5,118.45,1365.55,1492.15,66.4,367.4,543.55,2930.85
403.45,33.55,330.15,29.45,109.0,30.3,194.6,612.7,876.5,369.75,1321.0,35.0,293.2,1248.65,548.7,268.65,998.05,789.75,2704.45,222.6,9.6,8583.55,164.05,817.15,315.55,40.2,940.85,214.85,374.95,3047.7,83.0,139.8,99.3,348.15,230.65,31.45,566.95,125.7,126.4,1363.45,1496.95,65.65,359.55,552.8,3115.45
400.5,33.1,317.85,31.8,103.55,31.35,194.65,619.05,967.3,392.3,1409.4,35.05,291.9,1261.75,480.0,278.85,999.55,800.6,2771.7,225.75,9.65,8749.85,164.8,809.65,310.3,38.75,979.8,228.15,380.4,2984.0,84.3,140.9,98.8,345.4,233.2,31.4,625.8,123.3,128.3,1374.95,1435.5,65.5,359.9,539.85,3267.65
399.5,33.5,328.75,31.55,98.4,32.25,202.2,617.9,914.2,386.15,1347.7,35.35,297.7,1222.95,484.65,278.0,998.25,801.85,286.7,225.2,9.8,8600.45,165.3,798.4,300.15,38.0,978.9,226.25,380.35,2994.9,84.8,139.85,98.4,354.15,232.6,31.25,596.4,126.3,127.15,1367.95,1495.4,67.3,362.85,546.0,3198.05
400.3,34.45,321.65,32.3,95.55,33.1,198.85,609.0,930.45,384.15,1354.55,34.2,290.75,1205.1,511.25,275.95,988.8,801.55,279.8,224.3,9.8,8468.25,165.65,809.4,281.4,39.8,973.65,224.95,370.05,2985.05,84.95,142.35,95.9,362.35,229.0,31.6,600.7,129.8,127.9,1364.05,1463.25,67.4,361.5,552.8,3103.3
400.3,33.85,308.05,31.55,93.05,33.25,202.45,614.95,933.05,381.85,1345.15,33.95,286.6,1143.95,499.9,281.8,987.95,801.75,276.9,214.65,9.85,8487.65,166.0,832.95,284.45,38.4,980.3,225.05,382.05,2989.55,84.7,143.9,96.15,361.2,231.95,31.55,608.55,129.05,134.95,1380.9,1337.75,67.0,364.55,557.75,3013.95
400.7,33.7,301.9,34.05,90.75,32.3,208.35,617.25,937.8,386.85,1348.7,32.7,291.3,1119.0,489.85,275.7,989.3,801.0,279.0,211.3,9.95,8296.6,167.0,837.95,291.6,38.45,977.8,226.65,400.35,2977.25,84.6,144.2,98.05,368.5,228.7,31.65,607.85,131.15,134.25,1357.45,1292.55,66.9,373.6,599.8,3023.85
401.65,33.25,303.8,33.3,91.65,32.55,235.5,628.65,908.05,388.9,1326.45,32.85,289.8,1130.9,481.2,274.85,991.9,801.8,278.1,206.9,10.15,8273.25,166.35,863.25,295.7,37.8,991.55,224.35,439.7,3022.9,85.1,143.55,98.5,375.95,230.7,32.65,593.6,132.9,139.15,1368.0,1302.95,66.7,364.6,629.5,2882.25
409.65,34.85,310.65,34.0,95.05,32.35,224.25,643.75,835.4,397.6,1282.65,35.15,297.45,1105.3,490.55,267.9,1031.85,811.7,282.55,208.6,10.65,8361.55,169.4,845.5,295.8,39.15,1004.2,226.6,418.95,2992.15,83.8,147.7,100.0,370.05,230.1,34.85,556.7,132.4,140.6,1389.55,1357.95,69.1,365.45,631.0,3011.0
430.45,37.65,314.95,34.0,99.8,32.1,222.55,649.95,834.3,373.7,1290.5,33.6,292.3,1128.4,487.65,265.85,1035.65,815.3,292.9,207.25,10.8,8031.15,168.5,833.3,296.05,39.8,989.0,219.95,423.35,2999.75,84.35,144.9,98.65,365.75,229.4,35.9,561.5,131.75,140.8,1392.25,1318.4,68.75,363.65,631.35,2900.05
445.7,40.7,332.6,34.5,104.8,31.95,223.85,670.55,803.2,376.1,1278.3,33.9,287.9,1026.3,478.55,265.8,1044.7,817.35,295.2,207.45,10.9,7770.05,165.0,824.85,290.0,39.25,990.55,217.8,434.2,2951.1,84.0,143.6,102.45,361.2,225.65,36.0,572.95,127.2,138.05,1400.2,1374.2,67.7,364.45,636.0,2847.85
438.25,39.05,339.8,34.95,109.35,31.1,225.3,678.3,796.8,364.95,1276.25,32.6,289.5,1069.9,480.95,254.35,1109.2,844.5,278.4,208.0,10.8,7692.6,162.5,781.7,292.85,39.95,984.55,210.75,431.1,2949.9,83.8,143.0,104.1,363.3,224.0,35.4,588.45,126.7,143.95,1413.95,1493.9,71.8,364.2,641.3,2845.55
435.25,39.6,355.15,34.0,107.7,32.5,216.85,676.1,753.7,365.4,1271.9,32.05,292.7,1060.05,475.55,250.25,1108.9,849.45,275.95,209.5,11.0,7454.55,161.2,805.95,293.95,39.0,976.8,212.4,401.15,2952.75,84.1,139.9,105.8,358.15,230.4,34.8,588.7,124.45,140.4,1407.5,1436.45,72.9,360.15,623.0,2768.85
429.15,42.25,391.7,34.0,105.9,32.95,203.8,672.9,735.5,370.7,1263.85,33.65,279.05,1073.7,475.3,251.25,1099.5,820.8,267.55,206.65,10.95,7325.1,163.6,784.7,291.75,39.0,974.2,208.7,424.4,3007.6,83.85,142.95,105.9,354.1,223.25,33.45,580.45,124.45,134.7,1399.55,1455.3,70.5,374.2,632.65,2722.7
433.7,40.9,410.35,34.1,108.0,32.45,199.1,666.05,739.95,377.35,1247.2,33.1,253.1,1008.15,511.65,248.35,1103.0,808.8,261.8,197.8,10.65,7347.25,163.85,769.45,283.4,38.95,959.25,207.1,405.55,2992.65,84.0,140.65,102.15,357.6,219.85,34.65,580.7,121.8,136.15,1427.45,1437.45,69.0,379.9,631.0,2698.65
435.7,41.8,413.2,33.05,106.25,32.9,199.6,651.65,714.15,388.95,1168.75,33.45,252.0,1002.5,509.25,241.6,1118.65,804.55,256.5,201.95,10.8,7349.3,164.7,753.75,281.3,38.55,939.95,202.35,381.7,2961.1,82.45,140.95,103.0,343.9,218.0,35.7,592.75,117.2,125.8,1451.85,1448.25,68.4,387.65,630.05,2588.15
